agent_id,seq,sub_seq,time,loc_type,link_id,from_node,to_node,lng,lat,prj_lng,prj_lat,dis_to_next,match_heading,route_dis
1,16,0,2018-10-09 09:31:58.000000000,s,5225,790,663,104.08991,30.66396,104.08967438287523,30.664045220881523,285.3373494082266,203.17,563.3233883043883
1,17,0,2018-10-09 09:32:28.000000000,s,5225,790,663,104.09143,30.66618000000001,104.09084329187523,30.666412923323946,923.563123640661,199.19,277.98603889616174
1,17,1,2018-10-09 09:32:32.285714176,c,812,663,662,104.09174285714286,30.666245714285726,104.08955264997653,30.663777950003478,,,9.119823843397521
1,17,2,2018-10-09 09:32:36.571428608,c,653,662,362,104.09205571428572,30.666311428571436,104.09064650277567,30.66319066490065,,,121.59540724915699
1,17,3,2018-10-09 09:32:40.857142784,c,5750,362,788,104.09236857142858,30.66637714285715,104.09181844996694,30.66270690001503,,,8.263219526036906
1,17,4,2018-10-09 09:32:45.142857216,c,811,788,363,104.09268142857142,30.666442857142865,104.09249240243906,30.66374733301521,,,124.33187039322875
1,17,5,2018-10-09 09:32:49.428571392,c,298,363,364,104.09299428571428,30.66650857142858,104.09340119998686,30.664591100006376,,,5.225802092236671
1,17,6,2018-10-09 09:32:53.714285824,c,323,364,367,104.09330714285714,30.66657428571429,104.09351664993478,30.664707900020407,,,11.887605208493655
1,18,0,2018-10-09 09:32:58.000000000,s,5753,367,366,104.09362,30.666640000000005,104.0940528,30.665083100000004,0.0,54.55,54.649162536822665
1,19,0,2018-10-09 09:33:28.000000000,s,300,366,367,104.09364,30.66662,104.0940528,30.665083100000004,101.06687955467096,234.55,0.0
1,19,1,2018-10-09 09:33:43.000000000,c,5754,367,392,104.09356,30.66543,104.09344764987917,30.664712750076962,,,16.400772925730056
